Run_ID,Experiment,Replica,Tool_ID,Group,Subgroup,Position,Condition,TCond,Machined_length,Init_diameter,Final_diameter,CTime,R_measurement,ap,vc,f,Ra,Rz,Rsk,Rku,RSm,Rt,Fx,Fy,Fz,F
1_071_B3_24_e,1,2,71,3,8,e,24,0,12,89.4,87.8,na,5,0.8,350,0.13,0.874,4.159,0.694,2.643,118.2,4.301,288.5,97.54,218.6,374.8763284
1_071_B3_24_e,1,2,71,3,8,e,24,0,12,89.4,87.8,na,6,0.8,350,0.13,0.894,4.218,0.549,2.562,134.7,4.399,288.5,97.54,218.6,374.8763284
1_071_B3_23_f,1,2,71,3,8,f,23,0,12,89.4,87.8,na,1,0.8,350,0.1,0.685,2.701,-0.122,1.73,101.1,2.872,231.4,78.87,224.3,331.7784304
1_071_B3_23_f,1,2,71,3,8,f,23,0,12,89.4,87.8,na,2,0.8,350,0.1,0.644,2.576,-0.055,1.728,101.6,2.847,231.4,78.87,224.3,331.7784304
1_071_B3_23_f,1,2,71,3,8,f,23,0,12,89.4,87.8,na,3,0.8,350,0.1,0.692,2.674,-0.058,1.697,100.9,2.827,231.4,78.87,224.3,331.7784304
1_071_B3_23_f,1,2,71,3,8,f,23,0,12,89.4,87.8,na,4,0.8,350,0.1,0.66,2.606,-0.062,1.738,101.3,2.703,231.4,78.87,224.3,331.7784304
1_071_B3_23_f,1,2,71,3,8,f,23,0,12,89.4,87.8,na,5,0.8,350,0.1,0.698,2.76,-0.012,1.72,102,2.948,231.4,78.87,224.3,331.7784304
1_071_B3_23_f,1,2,71,3,8,f,23,0,12,89.4,87.8,na,6,0.8,350,0.1,0.698,2.677,-0.081,1.708,101.4,2.809,231.4,78.87,224.3,331.7784304
1_071_B3_25_g,1,2,71,3,9,g,25,0,12,89.4,87.8,na,1,0.8,390,0.07,0.489,2.194,0.262,2.071,71.7,2.582,175.1,62.81,125.2,224.2323485
1_071_B3_25_g,1,2,71,3,9,g,25,0,12,89.4,87.8,na,2,0.8,390,0.07,0.465,2.085,0.214,2.044,69.9,2.348,175.1,62.81,125.2,224.2323485
1_071_B3_25_g,1,2,71,3,9,g,25,0,12,89.4,87.8,na,3,0.8,390,0.07,0.484,2.237,0.343,2.202,70.4,2.492,175.1,62.81,125.2,224.2323485
1_071_B3_25_g,1,2,71,3,9,g,25,0,12,89.4,87.8,na,4,0.8,390,0.07,0.489,2.19,0.215,2.034,70.8,2.332,175.1,62.81,125.2,224.2323485
1_071_B3_25_g,1,2,71,3,9,g,25,0,12,89.4,87.8,na,5,0.8,390,0.07,0.439,1.958,0.21,2.001,71.3,2.107,175.1,62.81,125.2,224.2323485
1_071_B3_25_g,1,2,71,3,9,g,25,0,12,89.4,87.8,na,6,0.8,390,0.07,0.439,2.005,0.255,2.066,70.5,2.278,175.1,62.81,125.2,224.2323485
1_071_B3_27_h,1,2,71,3,9,h,27,0,12,89.4,87.8,na,1,0.8,390,0.13,0.848,3.781,0.453,2.328,132.8,3.953,288.6,98.16,213.6,372.2234619
1_071_B3_27_h,1,2,71,3,9,h,27,0,12,89.4,87.8,na,2,0.8,390,0.13,0.823,3.847,0.649,2.487,113.7,4.026,288.6,98.16,213.6,372.2234619
1_071_B3_27_h,1,2,71,3,9,h,27,0,12,89.4,87.8,na,3,0.8,390,0.13,0.839,3.765,0.615,2.426,131.2,3.902,288.6,98.16,213.6,372.2234619
1_071_B3_27_h,1,2,71,3,9,h,27,0,12,89.4,87.8,na,4,0.8,390,0.13,0.838,3.797,0.555,2.39,130.7,3.943,288.6,98.16,213.6,372.2234619
1_071_B3_27_h,1,2,71,3,9,h,27,0,12,89.4,87.8,na,5,0.8,390,0.13,0.821,3.753,0.565,2.426,132.4,3.865,288.6,98.16,213.6,372.2234619
1_071_B3_27_h,1,2,71,3,9,h,27,0,12,89.4,87.8,na,6,0.8,390,0.13,0.843,3.794,0.514,2.372,131.9,3.909,288.6,98.16,213.6,372.2234619
1_071_B3_26_i,1,2,71,3,9,i,26,0,12,89.4,87.8,na,1,0.8,390,0.1,0.538,2.328,-0.013,1.92,79,2.546,236.9,77.17,223.4,334.6406713
1_071_B3_26_i,1,2,71,3,9,i,26,0,12,89.4,87.8,na,2,0.8,390,0.1,0.597,2.429,-0.162,1.813,100.7,2.742,236.9,77.17,223.4,334.6406713
1_071_B3_26_i,1,2,71,3,9,i,26,0,12,89.4,87.8,na,3,0.8,390,0.1,0.61,2.31,-0.176,1.711,101.8,2.436,236.9,77.17,223.4,334.6406713
1_071_B3_26_i,1,2,71,3,9,i,26,0,12,89.4,87.8,na,4,0.8,390,0.1,0.569,2.251,-0.275,1.754,101.5,2.424,236.9,77.17,223.4,334.6406713
1_071_B3_26_i,1,2,71,3,9,i,26,0,12,89.4,87.8,na,5,0.8,390,0.1,0.592,2.384,-0.127,1.791,102.2,2.638,236.9,77.17,223.4,334.6406713
1_071_B3_26_i,1,2,71,3,9,i,26,0,12,89.4,87.8,na,6,0.8,390,0.1,0.579,2.361,-0.223,1.759,102.2,2.467,236.9,77.17,223.4,334.6406713
